lig_id,ligand_name,SMILES,exp_id,ref,substrate_comb,metal,substrate_1,substrate_2,solvent,temperature,"substrate_1_amount (gas: bar, liqu: mmol, solid: g)",substrate_2_amount,base,base_equiv_to_cat,additive,additive_equiv,substrate_ratio,volume_ml,activity_kg_mol,yield,mn,time_hr,incorporatio_ratio,ton,,,,,,,,
303,p-o-115,O=S(C1=CC=CC=C1P2N(C3=C([H])C=C([H])C=C3OC)CCN2C4=C(OC)C=C([H])C=C4[H])(O)=O,1324,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,90,0.5,none,,,,,,,55.40,,19800,0.5,none,,,,,,,,,
303,p-o-115,O=S(C1=CC=CC=C1P2N(C3=C([H])C=C([H])C=C3OC)CCN2C4=C(OC)C=C([H])C=C4[H])(O)=O,1325,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,90,2,none,,,,,,,149.60,,20200,0.5,none,,,,,,,,,
303,p-o-115,O=S(C1=CC=CC=C1P2N(C3=C([H])C=C([H])C=C3OC)CCN2C4=C(OC)C=C([H])C=C4[H])(O)=O,1326,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,90,4,none,,,,,,,188.80,,20000,0.5,none,,,,,,,,,
304,p-o-116,O=S(C1=CC=CC=C1P2N(C3=C(C)C=C(C)C=C3C)CCN2C4=C(C)C=C(C)C=C4C)(O)=O,1327,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,50,1,none,,,,,,,180.00,,1000,0.5,none,,,,,,,,,
304,p-o-116,O=S(C1=CC=CC=C1P2N(C3=C(C)C=C(C)C=C3C)CCN2C4=C(C)C=C(C)C=C4C)(O)=O,1328,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,70,1,none,,,,,,,156.80,,600,0.5,none,,,,,,,,,
304,p-o-116,O=S(C1=CC=CC=C1P2N(C3=C(C)C=C(C)C=C3C)CCN2C4=C(C)C=C(C)C=C4C)(O)=O,1329,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,90,1,none,,,,,,,85.60,,600,0.5,none,,,,,,,,,
304,p-o-116,O=S(C1=CC=CC=C1P2N(C3=C(C)C=C(C)C=C3C)CCN2C4=C(C)C=C(C)C=C4C)(O)=O,1330,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,50,1,none,,,,,,,252.73,,1500,0.5,none,,,,,,,,,
304,p-o-116,O=S(C1=CC=CC=C1P2N(C3=C(C)C=C(C)C=C3C)CCN2C4=C(C)C=C(C)C=C4C)(O)=O,1331,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,70,1,none,,,,,,,58.18,,1200,0.5,none,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1332,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,40,1,none,,,,,,,196.60,,900,0.5,none,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1333,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,50,1,none,,,,,,,279.40,,700,0.5,none,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1334,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,70,1,none,,,,,,,221.80,,600,0.5,none,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1335,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,50,2,none,,,,,,,286.00,,700,0.5,none,,,,,,,,,
306,p-o-118,O=S(C1=CC=CC=C1P2N(C3=C(C4=CC=C(C)C=C4)C=CC=C3C5=CC=C(C)C=C5)CCN2C6=C(C7=CC=C(C)C=C7)C=CC=C6C8=CC=C(C)C=C8)(O)=O,1336,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,50,1,none,,,,,,,0.00,,0,0.5,none,,,,,,,,,
306,p-o-118,O=S(C1=CC=CC=C1P2N(C3=C(C4=CC=C(C)C=C4)C=CC=C3C5=CC=C(C)C=C5)CCN2C6=C(C7=CC=C(C)C=C7)C=CC=C6C8=CC=C(C)C=C8)(O)=O,1337,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,90,1,none,,,,,,,12.60,,4400,0.5,none,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1338,"Organometallics 2012, 31, 8505−8515",ethylenenone,Pd,ethylene,none,toluene,50,1,none,,,,,,,236.000,,900,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1339,"Organometallics 2012, 31, 8505−8515",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,50,1,10,,,,,,,43.52,,1000,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1340,"Organometallics 2012, 31, 8505−8515",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,50,1,30,,,,,,,24.24,,1000,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1341,"Organometallics 2012, 31, 8505−8515",ethylenestyrene,Pd,ethylene,styrene,toluene,50,1,10,,,,,,,149.52,,800,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1342,"Organometallics 2012, 31, 8505−8515",ethylenestyrene,Pd,ethylene,styrene,toluene,50,1,30,,,,,,,102,,800,0.5,3.5,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1343,"Organometallics 2012, 31, 8505−8515",ethylenenorbonene,Pd,ethylene,norbonene,toluene,50,1,10,,,,,,,139.52,,700,0.5,6.1,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1344,"Organometallics 2012, 31, 8505−8515",ethylenenorbonene,Pd,ethylene,norbonene,toluene,50,1,30,,,,,,,186,,700,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1345,"Organometallics 2012, 31, 8505−8515","ethylene5-norbonene-2,3-dicarboxylic anhydride",Pd,ethylene,"5-norbonene-2,3-dicarboxylic anhydride",toluene,50,1,10,,,,,,,59.52,,700,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1346,"Organometallics 2012, 31, 8505−8515","ethylene5-norbonene-2,3-dicarboxylic anhydride",Pd,ethylene,"5-norbonene-2,3-dicarboxylic anhydride",toluene,50,1,30,,,,,,,23.44,,600,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1347,"Organometallics 2012, 31, 8505−8515",ethylenevinyl acetate,Pd,ethylene,vinyl acetate,toluene,50,1,5,,,,,,,42.8,,800,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1348,"Organometallics 2012, 31, 8505−8515",ethylenevinyl acetate,Pd,ethylene,vinyl acetate,toluene,50,1,10,,,,,,,24.96,,900,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1349,"Organometallics 2012, 31, 8505−8515",ethyleneethyl vinyl ether,Pd,ethylene,ethyl vinyl ether,toluene,50,1,5,,,,,,,33.04,,900,0.5,0,,,,,,,,,
305,p-o-117,O=S(C1=CC=CC=C1P2N(C3=C(C(C)C)C=C([H])C=C3C(C)C)CCN2C4=C(C(C)C)C=C([H])C=C4C(C)C)(O)=O,1350,"Organometallics 2012, 31, 8505−8515",ethyleneethyl vinyl ether,Pd,ethylene,ethyl vinyl ether,toluene,50,1,10,,,,,,,15.52,,800,0.5,0,,,,,,,,,
92,p-o-18,O=S(C1=CC=C(C)C=C1P(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)([O])=O,1351,"J. AM. CHEM. SOC. 2007, 129, 8946-8947",ethylenenone,Pd,ethylene,none,toluene,80,1.37895,none,,,,,,,14.74,,4000.00,19,none,,,,,,,,,
92,p-o-18,O=S(C1=CC=C(C)C=C1P(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)([O])=O,1352,"J. AM. CHEM. SOC. 2007, 129, 8946-8947",ethyleneethyl vinyl ether,Pd,ethylene,ethyl vinyl ether,toluene,80,1.37895,19,,,,,,,0.63,,900.00,19,4.9,,,,,,,,,
92,p-o-18,O=S(C1=CC=C(C)C=C1P(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)([O])=O,1353,"J. AM. CHEM. SOC. 2007, 129, 8946-8947",ethylenenone,Pd,ethylene,none,toluene,80,5.10212,none,,,,,,,150.00,,13500.00,1,none,,,,,,,,,
92,p-o-18,O=S(C1=CC=C(C)C=C1P(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)([O])=O,1354,"J. AM. CHEM. SOC. 2007, 129, 8946-8947",ethyleneethyl vinyl ether,Pd,ethylene,ethyl vinyl ether,toluene,80,5.51581,84,,,,,,,2.95,,900.00,19,4.2,,,,,,,,,
92,p-o-18,O=S(C1=CC=C(C)C=C1P(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)([O])=O,1355,"J. AM. CHEM. SOC. 2007, 129, 8946-8947",ethylenenone,Pd,ethylene,none,toluene,80,20.2706,none,,,,,,,360.00,,17600.00,1,none,,,,,,,,,
92,p-o-18,O=S(C1=CC=C(C)C=C1P(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)([O])=O,1356,"J. AM. CHEM. SOC. 2007, 129, 8946-8947",ethyleneethyl vinyl ether,Pd,ethylene,ethyl vinyl ether,toluene,100,20.6843,258,,,,,,,10.00,,4800.00,21,2,,,,,,,,,
92,p-o-18,O=S(C1=CC=C(C)C=C1P(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)([O])=O,1357,"J. AM. CHEM. SOC. 2007, 129, 8946-8947",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,80,1.37895,60,,,,,,,1.05,,3100.00,19,6.9,,,,,,,,,
92,p-o-18,O=S(C1=CC=C(C)C=C1P(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)([O])=O,1358,"J. AM. CHEM. SOC. 2007, 129, 8946-8947",ethylenetert-butyl vinyl ether,Pd,ethylene,tert-butyl vinyl ether,toluene,80,1.37895,35,,,,,,,0.95,,1900.00,19,1.2,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1359,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,35,2.0265,60,,,,,,,12.000,,88000.00,18.5,1,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1360,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,35,2.0265,290,,,,,,,2.324,,26000.00,18.5,6.1,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1361,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,35,2.0265,580,,,,,,,0.973,,11000.00,18.5,12.1,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1362,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,35,6.0795,580,,,,,,,6.054,,42000.00,18.5,4,,,,,,,,,
308,n-n-26,CC(C1=CC=CC(C(C)C)=C1/N=C/C=N/C2=C(C(C)C)C=CC=C2C(C)C)C,1363,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,35,6.0795,580,,,,,,,0.649,,300.00,18.5,5,,,,,,,,,
309,n-n-27,CC(C1=CC=CC(C(C)C)=C1/N=C(C2=CC=CC3=CC=CC4=C23)/C4=N/C5=C(C(C)C)C=CC=C5C(C)C)C,1364,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,35,6.0795,580,,,,,,,0.649,,10000.00,18.5,4.7,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1365,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenetert-butyl acrylate,Pd,ethylene,tert-butyl acrylate,dcm,35,6.0795,340,,,,,,,1.514,,25000.00,18.5,0.7,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1366,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenetert-butyl acrylate,Pd,ethylene,tert-butyl acrylate,dcm,25,1.01325,40,,,,,,,0.792,,6000.00,24,0.4,,,,,,,,,
308,n-n-26,CC(C1=CC=CC(C(C)C)=C1/N=C/C=N/C2=C(C(C)C)C=CC=C2C(C)C)C,1367,"J. Am. Chem. Soc. 1996, 118, 267-268",ethyleneFOA,Pd,ethylene,FOA,dcm,25,1.01325,36,,,,,,,0.625,,3000.00,24,0.3,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1368,"J. Am. Chem. Soc. 1996, 118, 267-268",ethyleneFOA,Pd,ethylene,FOA,dcm,25,1.01325,36,,,,,,,11.458,,106000.000,24,0.6,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1369,"J. Am. Chem. Soc. 1996, 118, 267-268",ethyleneFOA,Pd,ethylene,FOA,dcm,25,1.01325,180,,,,,,,2.568,,95000,37,0.9,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1370,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenemethyl vinyl ketone,Pd,ethylene,methyl vinyl ketone,dcm,35,6.0795,300,,,,,,,0.973,,7000,18.5,1.3,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1371,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenenone,Pd,ethylene,none,dcm,25,6.0795,none,,,,,,,55.676,,384000,18.5,none,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1372,"J. Am. Chem. Soc. 1996, 118, 267-268",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,35,6.0795,60,,,,,,,2.703,,37000,18.5,1.1,,,,,,,,,
307,n-n-25,CC(/C(C)=N/C1=C(C(C)C)C=CC=C1C(C)C)=N\C2=C(C(C)C)C=CC=C2C(C)C,1373,"J. Am. Chem. Soc. 1996, 118, 267-268",ethyleneFOA,Pd,ethylene,FOA,dcm,35,2.0265,180,,,,,,,0.541,,18000,18.5,5.6,,,,,,,,,
38,p-o-2,CC1=CC(C)=CC(C)=C1N(C2)CCN2CP(C3CCCCC3)C4CCCCC4,1374,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenenone,Pd,propylene,none,toluene,50,142,none,,,,,,,0.100,,700.00,12,none,,,,,,,,,
256,p-o-71,OS(C1=CC=CC=C1P(C2=CC=CC=C2C3=C(OC)C=CC=C3OC)C4=CC=CC=C4C5=C(OC)C=CC=C5OC)(=O)=O,1375,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenenone,Pd,propylene,none,toluene,50,142,none,,,,,,,1.700,,600.00,12,none,,,,,,,,,
187,p-o-54,O=S(C1=CC=CC=C1P(C2CCCCC2)C3CCCCC3)([O])=O,1376,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenenone,Pd,propylene,none,toluene,50,142,none,,,,,,,2.000,,1000.00,12,none,,,,,,,,,
255,p-o-70,OS(C1=CC=CC=C1P(C2=C(C)C=C(C)C=C2C)C3=C(C)C=C(C)C=C3C)(=O)=O,1377,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenenone,Pd,propylene,none,toluene,50,142,none,,,,,,,7.500,,14000.00,12,none,,,,,,,,,
310,p-o-119,OS(C1=C([Si](C)(C)C)C=CC=C1P([C@@H]2C[C@H](C)CC[C@H]2C(C)C)[C@@H]3C[C@H](C)CC[C@H]3C(C)C)(=O)=O,1378,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenenone,Pd,propylene,none,toluene,50,142,none,,,,,,,9.900,,24000.00,12,none,,,,,,,,,
311,p-o-120,OS(C1=C([Si](C2=CC=CC=C2)(C)C3=CC=CC=C3)C=CC=C1P([C@@H]4C[C@H](C)CC[C@H]4C(C)C)[C@@H]5C[C@H](C)CC[C@H]5C(C)C)(=O)=O,1379,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenenone,Pd,propylene,none,toluene,50,142,none,,,,,,,7.600,,20000.00,12,none,,,,,,,,,
312,p-o-121,OS(C1=C(C2=CC=CC=C2)C=CC=C1P([C@@H]3C[C@H](C)CC[C@H]3C(C)C)[C@@H]4C[C@H](C)CC[C@H]4C(C)C)(=O)=O,1380,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenenone,Pd,propylene,none,toluene,50,142,none,,,,,,,5.900,,21000.00,12,none,,,,,,,,,
313,p-o-122,OS(C1=C(C2=C(F)C(F)=C(F)C(F)=C2F)C=CC=C1P([C@@H]3C[C@H](C)CC[C@H]3C(C)C)[C@@H]4C[C@H](C)CC[C@H]4C(C)C)(=O)=O,1381,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenenone,Pd,propylene,none,toluene,50,142,none,,,,,,,6.100,,7000.00,12,none,,,,,,,,,
310,p-o-119,OS(C1=C([Si](C)(C)C)C=CC=C1P([C@@H]2C[C@H](C)CC[C@H]2C(C)C)[C@@H]3C[C@H](C)CC[C@H]3C(C)C)(=O)=O,1382,"Angew.Chem.Int.Ed.2016,55,7505–7509",propyleneallyl acetate,Pd,propylene,allyl acetate,toluene,50,142,15,,,,,,,0.750,,8900.00,12,1.7,,,,,,,,,
310,p-o-119,OS(C1=C([Si](C)(C)C)C=CC=C1P([C@@H]2C[C@H](C)CC[C@H]2C(C)C)[C@@H]3C[C@H](C)CC[C@H]3C(C)C)(=O)=O,1383,"Angew.Chem.Int.Ed.2016,55,7505–7509",propyleneallyl acetate,Pd,propylene,allyl acetate,toluene,50,142,15,,,,,,,0.220,,7200.000,48,1.7,,,,,,,,,
310,p-o-119,OS(C1=C([Si](C)(C)C)C=CC=C1P([C@@H]2C[C@H](C)CC[C@H]2C(C)C)[C@@H]3C[C@H](C)CC[C@H]3C(C)C)(=O)=O,1384,"Angew.Chem.Int.Ed.2016,55,7505–7509",propyleneallyl acetate,Pd,propylene,allyl acetate,toluene,50,142,30,,,,,,,0.380,,5800,12,2.9,,,,,,,,,
310,p-o-119,OS(C1=C([Si](C)(C)C)C=CC=C1P([C@@H]2C[C@H](C)CC[C@H]2C(C)C)[C@@H]3C[C@H](C)CC[C@H]3C(C)C)(=O)=O,1385,"Angew.Chem.Int.Ed.2016,55,7505–7509",propyleneallyl cyanide,Pd,propylene,allyl cyanide,toluene,50,142,12,,,,,,,0.790,,7500,12,1.6,,,,,,,,,
310,p-o-119,OS(C1=C([Si](C)(C)C)C=CC=C1P([C@@H]2C[C@H](C)CC[C@H]2C(C)C)[C@@H]3C[C@H](C)CC[C@H]3C(C)C)(=O)=O,1386,"Angew.Chem.Int.Ed.2016,55,7505–7509",propyleneallyl cyanide,Pd,propylene,allyl cyanide,toluene,50,142,12,,,,,,,0.510,,10000,48,1.3,,,,,,,,,
312,p-o-121,OS(C1=C(C2=CC=CC=C2)C=CC=C1P([C@@H]3C[C@H](C)CC[C@H]3C(C)C)[C@@H]4C[C@H](C)CC[C@H]4C(C)C)(=O)=O,1387,"Angew.Chem.Int.Ed.2016,55,7505–7509",propyleneallyl cyanide,Pd,propylene,allyl cyanide,toluene,50,142,12,,,,,,,0.200,,6300,48,1.4,,,,,,,,,
310,p-o-119,OS(C1=C([Si](C)(C)C)C=CC=C1P([C@@H]2C[C@H](C)CC[C@H]2C(C)C)[C@@H]3C[C@H](C)CC[C@H]3C(C)C)(=O)=O,1388,"Angew.Chem.Int.Ed.2016,55,7505–7509",propyleneallyl chloride,Pd,propylene,allyl chloride,toluene,50,142,3,,,,,,,0.580,,11000,12,1.7,,,,,,,,,
310,p-o-119,OS(C1=C([Si](C)(C)C)C=CC=C1P([C@@H]2C[C@H](C)CC[C@H]2C(C)C)[C@@H]3C[C@H](C)CC[C@H]3C(C)C)(=O)=O,1389,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenemethyl acrylate,Pd,propylene,methyl acrylate,toluene,50,142,3,,,,,,,0.83,,4600,12,1.6,,,,,,,,,
310,p-o-119,OS(C1=C([Si](C)(C)C)C=CC=C1P([C@@H]2C[C@H](C)CC[C@H]2C(C)C)[C@@H]3C[C@H](C)CC[C@H]3C(C)C)(=O)=O,1390,"Angew.Chem.Int.Ed.2016,55,7505–7509",propylenemethyl acrylate,Pd,propylene,methyl acrylate,toluene,50,142,6,,,,,,,0.58,,2900,12,3.3,,,,,,,,,
314,n-n-28,too long,1391,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,0,8.106,none,,,,,,,152,,33800,0.25,none,,,,,,,,,
314,n-n-28,too long,1392,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,20,8.106,none,,,,,,,652,,163500,0.25,none,,,,,,,,,
314,n-n-28,too long,1393,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,40,8.106,none,,,,,,,1692,,531600,0.25,none,,,,,,,,,
314,n-n-28,too long,1394,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,60,8.106,none,,,,,,,2224,,517700,0.25,none,,,,,,,,,
314,n-n-28,too long,1395,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,1456,,333400,0.25,none,,,,,,,,,
314,n-n-28,too long,1396,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,100,8.106,none,,,,,,,580,,81200,0.25,none,,,,,,,,,
315,n-n-29,too long,1397,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,0,8.106,none,,,,,,,176,,115200,0.25,none,,,,,,,,,
315,n-n-29,too long,1398,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,20,8.106,none,,,,,,,2048,,781700,0.25,none,,,,,,,,,
315,n-n-29,too long,1399,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,40,8.106,none,,,,,,,2200,,907200,0.25,none,,,,,,,,,
315,n-n-29,too long,1400,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,60,8.106,none,,,,,,,4096,,420500,0.25,none,,,,,,,,,
315,n-n-29,too long,1401,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,2392,,323500,0.25,none,,,,,,,,,
315,n-n-29,too long,1402,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,100,8.106,none,,,,,,,1280,,123600,0.25,none,,,,,,,,,
314,n-n-28,too long,1403,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,30,8.106,none,,,,,,,760,,3930000,12,none,,,,,,,,,
315,n-n-29,too long,1404,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenenone,Pd,ethylene,none,toluene,30,8.106,none,,,,,,,813,,8020000,12,none,,,,,,,,,
314,n-n-28,too long,1405,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,30,8.106,48,,,,,,,12.4,,442000,1,0.61,,,,,,,,,
315,n-n-29,too long,1406,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,30,8.106,48,,,,,,,36.4,,2820000,1,0.1,,,,,,,,,
314,n-n-28,too long,1407,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,30,1.01325,20,,,,,,,9.2,,55400,12,0.71,,,,,,,,,
315,n-n-29,too long,1408,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,30,1.01325,20,,,,,,,8.5,,72100,12,0.88,,,,,,,,,
315,n-n-29,too long,1409,"Angew.Chem.Int.Ed.2016,55,13281–13285",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,30,8.106,10,,,,,,,35,,155300,1,0,,,,,,,,,
